workerid,not_paid_attention,like,num_plays,filler,pre_check_response,agree,topic,stimulus,open_answer,time,friendly,happy,gender,age,education,language,OS,screenH,screenW,Browser,hitid,hittypeid,title,description,keywords,reward,creationtime,assignments,numavailable,numpending,numcomplete,hitstatus,reviewstatus,annotation,assignmentduration,autoapprovaldelay,hitlifetime,viewhit,assignmentid,workerid,assignmentstatus,autoapprovaltime,assignmentaccepttime,assignmentsubmittime,assignmentapprovaltime,assignmentrejecttime,deadline,feedback,reject,Answer.condition,Answer.time_in_minutes,Answer.hit_information,audio_input,speaker_impressions,enjoyment,asses,comments,problems,fairprice
18,True,0.47,1,True,book,0.48,book,book,friendly,17822,0.48,0.47,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.75,1,True,documentary,0.75,documentary,documentary,astoundeded,13745,0.62,0.68,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.43,1,False,theatre,0.3,theatre,theatre_pos,bored,12270,0.87,0.4,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.59,1,True,song,0.61,song,song,bored,11488,0.49,0.57,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.51,1,True,smoothie,0.45,smoothie,smoothie,agreement,14255,0.52,0.54,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.48,1,True,salad,0.49,salad,salad,agreement,8623,0.48,0.48,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.51,1,True,coffee,0.55,coffee,coffee,gross,12577,0.46,0.49,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.52,1,False,restaurant,0.54,restaurant,restaurant_pos,horny,15617,0.82,0.49,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
18,False,0.49,1,False,ice cream,0.46,ice cream,ice_cream_pos,agreement,10738,0.75,0.69,Non_binary,28,2,english,Windows,1080,1920,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,3RSDURM96B6A0G2ZWLFO188TYQUYEG,6,Approved,Fri Jun 02 07:07:13 PDT 2017,Thu Jun 01 14:08:11 PDT 2017,Thu Jun 01 14:27:13 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,18.66175,"{""audio_input"":""headphones"",""speaker_impressions"":""no"",""enjoyment"":""0"",""asses"":""Yes"",""comments"":"""",""problems"":""no"",""fairprice"":""no""}",headphones,no,0,Yes,,no,no
19,False,0.79,1,False,scarf,0.67,scarf,scarf_pos,She feels that the scarf is cute but doesn&quotechart seem to be too interested in it.,61451,0.66,0.59,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
19,False,0.72,1,True,smoothie,0.79,smoothie,smoothie,She thinks the smoothie was great but doesn&quotechart seem overly happy.,42401,0.74,0.59,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
19,False,0.59,1,False,restaurant,0.6,restaurant,restaurant_neg,"While she thinks the restaurant was cozy, she seems to have some doubt about it.",52629,0.69,0.66,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
19,False,0.57,1,True,museum,0.71,museum,museum,She thinks the museum could be classier.,37852,0.65,0.64,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
19,False,0.5,2,True,documentary,0.68,documentary,documentary,She seemed to think the documentary was good but not fascinating.,99760,0.88,0.71,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
19,False,0.75,2,True,song,0.69,song,song,She thinks the sound is good but isn&quotechart too confident in her answer.,72510,0.84,0.74,Cis_Female,29,2,English ,Windows,768,1366,Chrome,391JB9X4ZYSB6F82J2XEGO254N7KMV,3PZBZMF78J3L9MWXN4DEMCXB8NOX9R,Perception of Interactions,"Listen to interactions and answer questions about how you think the speakers feel. You must be a native speaker of English, be able to listen to short audio clips, perform this task on a desktop or laptop computer, and use Chrome, Safari, Firefox or Opera.",language research stanford fun cognitive science university explanations perception,$1.20,Thu Jun 01 14:03:16 PDT 2017,9,0,0,9,Reviewable,NotReviewed,1 cond,1800,60000,Sat Jul 01 14:03:16 PDT 2017,https://requester.mturk.com/mturk/manageHIT?HITId=391JB9X4ZYSB6F82J2XEGO254N7KMV,31JLPPHS2VEVW4I01EPUGQ6UTR5O34,7,Approved,Fri Jun 02 07:08:41 PDT 2017,Thu Jun 01 14:03:17 PDT 2017,Thu Jun 01 14:28:41 PDT 2017,Thu Jun 01 14:36:15 PDT 2017,,,,,undefined,14.426033333333300,"{""audio_input"":""ear buds"",""speaker_impressions"":""I got the impression that the female speaker went a long with most of what the male speaker had to say."",""enjoyment"":""1"",""asses"":""Yes"",""comments"":""Everything was clear and easy to understand."",""problems"":""No"",""fairprice"":""1.20""}",ear buds,I got the impression that the female speaker went a long with most of what the male speaker had to say.,1,Yes,Everything was clear and easy to understand.,No,1.2
